item_id|title|subtitle|categories|author_name|image_url|description
B01J0E8Z8A|Awaken Online: Catharsis|Kindle Edition|[  Literature & Fiction]|Travis Bagwell|https://m.media-amazon.com/images/I/41PtNYocjaL.jpg|"[Review, ★★★★★, '""This book is right up there with Ready Player One. Highly recommended."" -', Joe Marston, ★★★★★, '""This book will be considered a milestone in LitRPG history.""', -Ryan DeCinque, ★★★★★, '""Awesome start to a great virtual reality role-playing game story!""', -Marty Myers, ★★★★★, '""Simply amazing, I\'ve never read litRPG, and I haven\'t gamed in 10 years at least. The stats and abilities and game aspect of the story were well explained, I love the limitations, and I love the story! "
B00PTR6YUY|Cold Lake (David Wolf Mystery Thriller Series Book 5)|Kindle Edition|[  Literature & Fiction]|No Disponible|https://m.media-amazon.com/images/I/41gJ60TLLcL.jpg|[]
B007JP88NA|Whisper My Secret: A Memoir|Kindle Edition|[  Literature & Fiction]|JB Rowley|https://m.media-amazon.com/images/I/51m1bo3YmpL.jpg|[Review, 'Great Touching Story:', Really enjoyed reading...really touched my heart. A sad but happy ending of sorts, '. Crafter (Amazon USA)', 'Addictive:', 'Well written account of a heart wrenching true story. \'Oh what a complex web we weave, when first we practice to deceive.\' Well worth reading.', 'Nursie (Amazon UK)', 'Very Touching:', I really enjoyed reading this book as it was similar to stories my parents used to talk about from war times and as a child my parents fostered and adopted
B014UA70U8|Hollywood Dirt|Kindle Edition|[  Romance]|Alessandra Torre|https://m.media-amazon.com/images/I/51PT39jXTOL.jpg|"[Review, '""one of the sexiest, most entertaining enemies-to-lovers scenarios I\'ve ever come across, where the leading characters don\'t know whether to kill one another or rip each other\'s clothes off. ★★★★★""', Natasha is a Book Junkie, '""Hollywood Dirt was so incredibly fantastic! One of my FAVORITE reads of the year! ★★★★★""', 'Shayna Renee\'s Spicy Reads', '""The best book Alessandra has written. ★★★★★!"" Heather Andrews,', Goodreads Top Reviewer, '""This story simply put is my FAVORITE BOOK OF"
B00NIAC886|Death in the English Countryside: An English Village Murder Mystery (Murder on Location Book 1)|Kindle Edition|[  'Mystery, Thriller & Suspense']|Sara Rosett|https://m.media-amazon.com/images/I/51KbItvpYsL.jpg|"[About the Author, 'A native Texan, Sara is the authorof the Ellie Avery mystery series, the On The Run suspense series, and the Murder on Location mystery series. As amilitary spouse, Sara has moved around the country (frequently!) and traveledinternationally, which inspired her latest  novels.', Publishers Weekly, 'called Sara\'s books,""satisfying,"" ""well-executed,"" and ""sparkling.""  Sara loves all things bookish,considers dark chocolate a daily requirement, and is on a quest for the bestbrusc"
B00IHMEBDU|The Maze Runner Series Complete Collection (Maze Runner)|Kindle Edition|[  'Children\'s eBooks']|James Dashner|https://m.media-amazon.com/images/I/51VBV+lJL5L.jpg|"[Review, 'Praise for the Maze Runner series:', A #1, New York Times, Bestselling Series A, USA Today, Bestseller A, Kirkus Reviews, Best Teen Book of the Year An ALA-YASLA Best Fiction for Young Adults Book An ALA-YALSA Quick Pick, '""[A] mysterious survival saga that passionate fans describe as', 'a fusion of Lord of the Flies, The Hunger Games, and Lost.', '""—', EW, “Wonderful action writing—, fast-paced, '…but smart and well observed.”—Newsday   “[A', '] nail-biting', must-read.”—, Seventeen, "
B00BFQDG7C|Styxx (Dark-Hunter Novels Book 22)|Kindle Edition|[  Romance]|Sherrilyn Kenyon|https://m.media-amazon.com/images/I/41IAogQ47sL.jpg|[From, Booklist, 'As the best-selling Dark-Hunter series about the centuries-spanning adventures of the immortal warriors of Atlantis enters its second decade, international phenom Kenyon extends the story of her most popular character, Acheron (Acheron, 2008), to include his identical twin, Styxx. Styxx appears to have it all, but the apparent glamor and privilege of being the crown prince of Didymos is merely an illusion. The king has impossible expectations for Styxx and doesn’t understand th
B07KVLPYDQ|The Testaments: A Novel|Kindle Edition|[  Literature & Fiction]|Margaret Atwood|https://m.media-amazon.com/images/I/41rGlpvyRbL.jpg|[Review, “A chilling invitation no Atwood fan can resist . . ., The Testaments, reminds us of the power of truth in the face of evil.”, —, People, “Margaret Atwood’s powers are on full display . . . Everyone should read, The Testaments, .”, —, Los Angeles Times, '“A fast, immersive narrative that’s as propulsive as it is melodramatic.”', '—Michiko Kakutani,', The New York Times, “, The Testaments, 'is worthy of the literary classic it continues. That’s thanks in part to Atwood’s capacity to surp
B016DRV64M|Mistletoe at Moonglow (The Moonglow Christmas Book 1)|Kindle Edition|[  Literature & Fiction]|Deborah Garner|https://m.media-amazon.com/images/I/51ilpshLJNL.jpg|[]
B007PRE5IE|AMPED (Wired Book 2)|Kindle Edition|[  Literature & Fiction]|Douglas E. Richards||[About the Author, See Below]
B07QPHT8CB|The House in the Cerulean Sea|Kindle Edition|[  Literature & Fiction]|TJ Klune||"[Amazon.com Review, 'Editors\' pick:', The House in the Cerulean Sea, 'is like a much-needed hug, at the end of which you’ll utter a happy sigh.""—Adrian Liang, Amazon Editor', --This text refers to the, paperback, edition., Review, A, 'NEW YORK TIMES,', 'USA TODAY,', and, WASHINGTON POST, BESTSELLER!, A 2021 Alex Award winner!, 'The 2021 RUSA Reading List: Fantasy Winner!', An Indie Next Pick!, A Black-Eyed Susan Award Nominee, One of, Publishers Weekly, '\'s ""Most Anticipated Books of Spring 20"
B01N0P7LZF|Clint Wolf Boxed Set: Books 1 - 3|Kindle Edition|[  'Mystery, Thriller & Suspense']|BJ Bourg||"[About the Author, 'BJ Bourg is an award-winning mystery writer and former professional boxer who hails from the swamps of Louisiana. Dubbed the ""real deal"" by other mystery writers, he has spent his entire adult life solving crimes as a patrol cop, detective sergeant, and chief investigator for a district attorney\'s office. Not only does he know his way around crime scenes, interrogations, and courtrooms, but he also served as a police sniper commander (earning the title of ""Top Shooter"" at an"
B01N1U8IB3|A Column of Fire: A Novel (Kingsbridge Book 3)|Kindle Edition|[  Literature & Fiction]|Ken Follett||[Review, Recommended reading by * The Washington Post * USA Today * New York Post * The Christian Science Monitor * The Philadelphia Inquirer *, “Deeply researched . . . compelling . . ., A Column of Fire, 'is absorbing, painlessly educational, and a great deal of fun.”', —The Washington Post, '“Follett’s historical epics, including this one, evoke the Romantic adventures of Alexandre Dumas. Derring-do and double-crosses . . .', A Column of Fire, burns bright throughout.”, —The Christian Science
B000OZ0NWQ|In the Heart of the Sea: The Tragedy of the Whaleship Essex|Reissue Edition, Kindle Edition|[  History]|Nathaniel Philbrick||[Amazon.com Review, The appeal of, Dava Sobel, '\'s', Longitude, 'was, in part, that it illuminated a little-known piece of history through a series of captivating incidents and engaging personalities.', Nathaniel Philbrick, '\'s', In the Heart of the Sea, 'is certainly cast from the same mold, examining the 19th-century Pacific whaling industry through the arc of the sinking of the whaleship', Essex, 'by a boisterous sperm whale. The story that inspired Herman Melville\'s classic', Moby-Dick, '
B072LD57FC|The Last Thing She Ever Did|Kindle Edition|[  Literature & Fiction]|Gregg Olsen|https://m.media-amazon.com/images/I/519H3L8E94L.jpg|[Review, '“Gregg Olsen pens brilliant, creepy, page-turning, heart-pounding novels of suspense that always keep me up at night. In', The Last Thing She Ever Did, ', he topped himself.”', '—Allison Brennan,', New York Times, bestselling author, '“Beguiling, wicked, and taut with suspense and paranoia,', The Last Thing She Ever Did, 'delivers scenes as devastating as any I’ve ever read with a startling, pitch-perfect finale. A reminder that evil may reside in one’s actions, but tragedy often spawn
B00728DYHE|Harry Potter and the Order of the Phoenix (Harry Potter, Book 5)|Kindle Edition|[  'Children\'s eBooks']|J.K. Rowling|https://m.media-amazon.com/images/I/51JWOqs0YCL.jpg|[]
B000QJLQZI|Alexander Hamilton|Kindle Edition|[  History]|No Disponible|https://m.media-amazon.com/images/I/514BVljl9wL.jpg|[]
B00MVC4XDU|She Belongs to Me (The Southern Collection)|Kindle Edition|[  Literature & Fiction]|Carmen DeSousa|https://m.media-amazon.com/images/I/51l8ts93GAL.jpg|"[Review, '>⭐⭐⭐⭐⭐ ""You\'ll be swept off your feet along with Jaynee as she discovers the man of her dreams. You\'ll be drawn into the drama. And you\'ll flip the pages fast as Jordan must desperately figure out the truth in time. I was and did!"" --', New York Times, 'bestselling author Jaime Rush⭐⭐⭐⭐⭐ ""SHE BELONGS TO ME is definitely a good suspenseful read. Ms. DeSousa is a talented author and I had no problem in connecting with the characters. The story displayed a realistic relationship betwee"
B008EYUJDW|The Wretched of Muirwood (Legends of Muirwood Book 1)|Kindle Edition|[  Literature & Fiction]|Jeff Wheeler|https://m.media-amazon.com/images/I/51kSOPSb+nL.jpg|[About the Author, 'Jeff Wheeler took an early retirement from his career at Intel in 2014 to become a full-time author. He is, most importantly, a husband and father, and a devout member of his church. He is occasionally spotted roaming hills with oak trees and granite boulders in California or in any number of the state\'s majestic redwood groves.', Review, “Fantasy readers looking for a world that both entertains and engages are urged to read this series., The Wretched of Muirwood, is a finel
B00INIYH78|Festive in Death (In Death, Book 39)|Kindle Edition|[  'Mystery, Thriller & Suspense']|J.D. Robb|https://m.media-amazon.com/images/I/41Y+U07FajL.jpg|[Review, '“Tis the season for holidays and murder in the next installment of Robb’s incomparable In Death series...From kick-ass murder cop to society hostess, thankfully for readers Eve’s life is never dull!”—', RT Book Reviews, “J. D. Robb continues to do a fine job balancing Eve the woman against Eve the career homicide detective...That may be why the series works for adventure after adventure after adventure.”—New York Journal of Books, More Praise for the In Death series, “Robb is a virtuos
B00846REIS|Bared to You (Crossfire, Book 1)|Kindle Edition|[  Literature & Fiction]|Sylvia Day|https://m.media-amazon.com/images/I/51fu6aGp-GL.jpg|[Review, Praise for, Bared to You, “You know you’re in for a good book when other authors—and I mean LOTS of other authors—recommend it.”, —, USA Today, “A page-turner!”, —, Access Hollywood Live, “, Bared to You, takes a sensual look at a darker side of love.”, —, Shelf Awareness, '“[A] highly charged story that flows and hits the mark.”', —, Kirkus Reviews, '“Full of emotional angst, scorching love scenes, and a compelling story line.”', —, Dear Author, More Praise for Sylvia Day and the Cross
B00AB7VJB6|The Sasha McCandless Series: Volume 1 (Books 1-3) (The Sasha McCandless Box Set Series)|Kindle Edition|[  'Mystery, Thriller & Suspense']|Melissa F. Miller|https://m.media-amazon.com/images/I/51pjqaRLRnS.jpg|"[Review, 'Reader praise for the Sasha McCandless series:', '""Irreparable Harm by Melissa F. Miller is a fast paced riveting page-turner!"" -- D. SullivanInadvertent Disclosure is ""well written and keeps you turning the page."" -- K. Dougher""If you are in the market for a great legal mystery, read this book [Irretrievably Broken\']."" -- CARRN', From the Author, 'Visit my author page at amazon.com/Melissa-F.-Miller/e/B004OY7N76 to find out how to sign up for release notifications and for a complete "
B075QP4H2N|A Beauty for the Scarred Duke: A Historical Regency Romance Book|Kindle Edition|[  Literature & Fiction]|Bridget Barton|https://m.media-amazon.com/images/I/51Rna8g7CxL.jpg|"[Review, 'The book has resonated with readers! Here\'s some excerpts from their reviews:', '""I literally am still awake at 2 in the morning because I could not wait to finish it! Bridget Barton has masterfully defined the characters and emotions while telling a story of two people who were fated to be brought together. I can honestly say this is a book I will want to read again and have my heartstrings pulled tight in a smile.""- Lori Dykes, Amazon review', '""Can Isabella overcome her fear and se"
B00OV404B6|An Absent Mind|Kindle Edition|[  Literature & Fiction]|Eric Rill|https://m.media-amazon.com/images/I/510yGgPPZML.jpg|[Review, '“Rill’s brilliant novel about Alzheimer’s is so well-crafted, the fully-human characters seem real...unvarnished prose reminiscent of Hemingway’s straightforward style.”', '—Clarion/Foreword Review (5 stars)', “This book on dementia is as amazing as it is informative! Best book of 2014.”, —, Alzheimer’s Weekly, “An uncommonly brave book...Rill invests every page with true feeling.”, —Starred BlueInk Review, “Rill skillfully portrays the various stages of the disease...Readers who have 
B00FN0YJ6S|An Accidental Death: A DC Smith Investigation||[  'Mystery, Thriller & Suspense']|Peter Grainger|https://m.media-amazon.com/images/I/31Nc-L877AS.jpg|"[Review, '""This was my first time with this narrator and I really enjoyed his narration. Gildart Jackson has a voice that was a lot like Michael Caine and I loved it."" ---Books, Movies, Reviews! Oh My!', --This text refers to an out of print or unavailable edition of this title., About the Author, 'Peter Grainger is the author of the DC Smith Investigation series. He previously published several novels as Robert Partridge.With acting credits that span stage and screen, Gildart Jackson is most of"
B004FV58Z2|Almost a Bride (Wyoming Wildflowers Book 2)|Kindle Edition|[  Literature & Fiction]|Patricia McLinn|https://m.media-amazon.com/images/I/51XV+B2n30L.jpg|[Review, '... these powerful characters and their emotional intensity keep the pages turning. --WordweavingThis is a \'don\'t miss\' treat. --RendezvousFinalist --GDRW Booksellers Best Award']
B006SFN4GI|Robin: Lady of Legend (The Classic Adventures of the Girl Who Became Robin Hood)|Kindle Edition|[  Teen & Young Adult]|R.M. ArceJaeger|https://m.media-amazon.com/images/I/51CsYLYs80L.jpg|"[Review, '""The storytelling is solid, the research is thorough, the details are spot-on, and the skill is undeniable. . . . As Robin Hood retellings go, it\'s pretty much a bullseye."" —', PUBLISHERS WEEKLY, '""Fabulous, fabulous, fabulous retell...this Robin gives young girls a role model that isn\'t dressed as the beautiful helpless princess. Honestly, I couldn\'t put my Kindle down."" —', 'Bookworm\'s Dinner', '""A powerful and credible tale. ArceJaeger\'s Robin is both relatable and intriguing."""
B007REBJ7K|Starry Montana Sky|Kindle Edition|[  Literature & Fiction]|Debra Holland||[About the Author, 'USA Today bestseller Debra Holland is a psychotherapist, corporate crisis counselor, and martial arts instructor, as well as an acclaimed author. It wasn’t until she finished many years of grad school that she began her writing career in earnest. In addition to her historical westerns, Holland is also the author of the self-help book The Essential Guide to Grief and Grieving and two books of fantasy romance, Sower of Dreams and Reaper of Dreams. She lives in Southern Californ
B00KV5ZE8M|Yours for Christmas (Fool's Gold)|Kindle Edition|[  Literature & Fiction]|Susan Mallery|https://m.media-amazon.com/images/I/5112aX-g5hL.jpg|[About the Author, 'New York Times bestselling author Susan Mallery has won the hearts of millions of readers around the world with books described as “immensely entertaining, intensely emotional” (RT Book Reviews), “hilarious” (Fort Worth Star-Telegram) and “heartwarming” (Publishers Weekly). One major retailer recently described her as “the queen of romantic fiction.” While she deeply appreciates the accolades of critics and booksellers, Mallery is even more honored by the enthusiasm of her re
B00P5OCS10|Bones in the Blackout: A Romantic Wartime Cozy Mystery (Dr. Benjamin Bones Mysteries Book 1)|Kindle Edition|[  'Mystery, Thriller & Suspense']|Emma Jameson|https://m.media-amazon.com/images/I/51UKz+vH9vL.jpg|[About the Author, 'Emma Jameson is the New York Times and USA Today bestselling author of the Lord & Lady Hetheridge cozy mystery series. Book #1, ICE BLUE, Book #2, BLUE MURDER, Book #3, SOMETHING BLUE, Book #4, BLACK & BLUE, Book #5, BLUE BLOODED, Book #6, BLUE CHRISTMAS and Book #7, UNTRUE BLUE, are available now. Book #8 is in the planning stages.In partnership with digital publisher extraordinaire BOOKOUTURE, Emma created the Jem Jago cozy mystery series. Book 1, A DEATH AT SEASCAPE HOUSE,
B016FWMKQS|Endangered: A Wilderness Suspense Novel (A Sam Westin Mystery Book 1)|Kindle Edition|[  Literature & Fiction]|Pamela Beason|https://m.media-amazon.com/images/I/51jKnWQb6qL.jpg|"[Review, '""Terrific wildlife investigation!""-Harriet Klausner, #1 Hall of Fame Reviewer""Grabbed me from the start!""-Lori Caswell, Amazon Vine Reviewer""White-knuckle suspense.""-C.J. Box,', New York Times, 'bestselling author""Well written and terrifically paced."" - AnnArbor.com', From the Author, 'I have long been concerned about the often misleading and over-hyped stories that appear on television and on the internet, and the way in which these reports shape public opinion. I wanted to write abou"
B00EF6LY2I|Sisters in Love (Love in Bloom: Snow Sisters, Book One),|Kindle Edition|[  Literature & Fiction]|Melissa Foster|https://m.media-amazon.com/images/I/51r6g4IW5aL.jpg|"[Review, '""I highly recommend this book to fans of Nora Roberts (one of my personal faves) and fans of a sweet story filled with heat and heart.""', '-- Tia Bach ""Mom in love with fiction"" (on', Sisters in Love, ')', '""Steamy, passionate, and revealing. Perfect for readers of romances and stories about motivations and impulses that lead to emotional transitions.""', -- Midwest Book Review, '""If you are expecting a series of miscommunications and drama before the big payoff, this is not the story f"
B01FIT5ITU|The Bird and the Sword (The Bird and the Sword Chronicles Book 1)|Kindle Edition|[  Science Fiction & Fantasy]|Amy Harmon|https://m.media-amazon.com/images/I/41qbbdfc-eS.jpg|"[Review, '""The Bird and The Sword overflowed with stunning, breath-taking moments of pure magic as Amy Harmon\'s world consumed us and her characters captivated us. We fell in love with absolutely everything in this flawless, thrilling and epic tale of cursed ones, greed and magic as well as the ultimate, love.""', ​-, - Totally Booked Blog, '""Amy Harmon\'s books may have a reputation for being tame compared to what else is out there in the romance genre, but don\'t let anyone convince you that t"
B003B02P9U|A Painted House: A Novel|Kindle Edition|[  Literature & Fiction]|John Grisham|https://m.media-amazon.com/images/I/51dGonp9YGL.jpg|[Review, “John Grisham is about as good a storyteller as we’ve got.”—, The New York Times Book Review, “The kind of book you read slowly because you don’t want it to end ... John Grisham takes command of this literary category just as forcefully as he did legal thrillers with, The Firm, .... Never let it be said this man doesn’t know how to spin a good yarn.”—, Entertainment Weekly, “Characters that no reader will forget. .. prose as clean and strong as any Grisham has yet laid down ... and a dr
B07JYDD9WH|Retribution: A Gripping Paranormal Thriller (The Psychic Detective Kate Pierce Crime Thriller Series Book 1)|Kindle Edition|[  'Mystery, Thriller & Suspense']|C.M. Sutter|https://m.media-amazon.com/images/I/515jWXKU7HL.jpg|[]
B00WASWK7Q|The Mistake (Off-Campus Book 2)|Kindle Edition|[  Romance]|Elle Kennedy|https://m.media-amazon.com/images/I/511lgP8C5zL.jpg|"[Review, '""Prepare to slide into a book hangover after you finish this book! I loved it SO MUCH I had to immediately begin it again. Elle Kennedy can\'t write fast enough for me..."" -', 'Sophie Jordan, New York Times bestselling author', '""Heart-melting, funny, fresh and exquisitely romantic, THE MISTAKE left me breathless and absolutely in love!"" -', 'Katy Evans, New York Times bestselling author', '""More hockey hotness from Elle Kennedy? Yes, please! The Mistake is a smart, feel-good, swoon-wo"
B00NVESZ7C|Outcry: Holocaust Memoirs (Holocaust Survivor Memoirs World War II)|Kindle Edition|[  Biographies & Memoirs]|Manny Steinberg|https://m.media-amazon.com/images/I/51n2rhB82gL.jpg|"[About the Author, 'Hersh Mendel (Manny) Steinberg, born in Radom (Poland) on the 25th of May 1925 is a self made man. Although Manny spent his early years in German Camps and never attended school past the 7th grade, he managed to always support his family while providing a foundation of strength and love. ""Outcry - Holocaust Memoirs"", Manny\'s life story, has captured the miracle of one man\'s determined will to survive.The autobiography was written to fulfil a promise the author made to himse"
B00H8UTC0Y|The Virtues of Oxygen|Kindle Edition|[  Literature & Fiction]|Susan Schoenberger|https://m.media-amazon.com/images/I/41IfH0pvp5L.jpg|[Review, '“Beautifully written and achingly real,', The Virtues of Oxygen, 'quickly drew me in to the lives of Holly, a single mother, and Vivian, a polio survivor in an iron lung. Schoenberger skillfully intersects these women’s lives and creates an authentic, emotional, and at times, heartbreaking portrait of small town life during the recession. A richly drawn meditation on loss, love, friendship, and most of all, what it means to breathe—and to fully live.” —Jillian Cantor, author of', Margo
B00BOTU42A|The Longest Ride|Kindle Edition|[  Literature & Fiction]|Nicholas Sparks|https://m.media-amazon.com/images/I/51LY8rhm-qL.jpg|"[Review, '""Sparks is a poet . . . a master.""―', Philadelphia Inquirer, '""Epic Sparks . . . showcases the author\'s most accomplished work to date . . . There are moments of perfection . . . Reaching not only young and old, the novel is commingled with enough cowboy action, literary flavor, and a maturing gift for dialogue to reach across the sexes.""―', 'Mountain Times (NC)', '""These parallel love stories are each rich in their own right, but together, they tell a broader and more complicated tal"
B000JMKQX0|World War Z: An Oral History of the Zombie War|Kindle Edition|[  Literature & Fiction]|Max Brooks|https://m.media-amazon.com/images/I/51QTf-0eQWL.jpg|[Review, '“An ‘oral history’ of the global war the evil brain-chewers came within a hair of winning. Zombies are among us—turn on your television if you don’t believe it. But, Brooks reassures us, even today, human fighters are hunting down the leftovers, and we’re winning. [His] iron-jaw narrative is studded with practical advice on what to do when the zombies come, as they surely will. A literate, ironic, strangely tasty treat.” —', Kirkus Reviews, '(starred review)“Max Brooks has charted the 
B00S2TOCPU|Machine World (Undying Mercenaries Book 4)|Kindle Edition|[  Science Fiction & Fantasy]|B. V. Larson|https://m.media-amazon.com/images/I/51f9z5y3qdL.jpg|[About the Author, 'B. V. Larson is the bestselling author of over twenty novels, two of which have reached the Amazon/Kindle Top 100 bestseller lists. Writing in several genres, most of his work is Fantastic in nature, and spans from Military Science Fiction to Epic Fantasy to Paranormal Romance. As a California native, B. V. Larson\'s stories often take place on sunny beaches and in cities such as Las Vegas. He has three kids living at home and currently teaches college. He writes college text
B07GS96FVN|One for the Blackbird, One for the Crow: A Novel|Kindle Edition|[  Literature & Fiction]|Olivia Hawker|https://m.media-amazon.com/images/I/51M96FPCs6L.jpg|[Review, A finalist for the Washington State Book Award and the WILLA Literary Award for Historical Fiction, '“Enchanting…A skillful storyteller, Hawker serves up seemingly endless pages with vivid Wyoming descriptions…A suspenseful female-survivor story, about hardship on the frontier.”', —Authorlink, '“Set in 1876 Wyoming,', 'One for the Blackbird, One for the Crow', 'is a deftly crafted historical novel that fully captures hardscrabble life on the American frontier. An absorbing read from fir
B0B9TBGC5X|The Wrong Bride: Ares and Raven's Story (The Windsors)|Kindle Edition|[  Literature & Fiction]|Catharina Maura|https://m.media-amazon.com/images/I/51W732bcigL._SY346_.jpg|"[Review, 'Catharina Maura always delivers a stunningly beautiful story, but Raven and Ares truly stole my heart. With angst, steam, and a well-written plot, you\'re not going to want to miss this one.', '- Shain Rose, USA Today and Amazon #1 Bestselling Author—------------', 'Gah my heart! I couldn\'t love Raven and Ares more. Get ready for all the feels.', '- Ivy Smoak, Wall Street Journal and USA Today Bestselling Author', —-----------, '""Catharina\'s writing is so expressive and beautifully w"
B001GUXJSI|The Winner|Kindle Edition|[  Literature & Fiction]|David Baldacci|https://m.media-amazon.com/images/I/51Dl2mTvTzL.jpg|[Review, '\'Baldacci cuts everyone\'s grass - Grisham\'s, Ludlum\'s, even Patricia Cornwell\'s - and more than gets away with it\' (PEOPLE magazine)', --This text refers to an alternate, kindle_edition, edition., From Library Journal, 'Absolute Power. Total Control. And now The Winner: Baldacci doesn\'t settle for second best. Here, his heroine, who gets rich after being forced to participate in a fixed lottery, is wanted for murder.Copyright 1997 Reed Business Information, Inc.', --This text re
B08MZSNWMZ|The Singing Trees: A Novel|Kindle Edition|[  Literature & Fiction]|Boo Walker|https://m.media-amazon.com/images/I/510uN7sikZL.jpg|[Review, '“Walker’s (', An Unfinished Story, ') beautifully written coming-of-age novel is set during the Vietnam War…Ideal for book groups and for readers who enjoyed Taylor Jenkins Reid’s', Daisy Jones & the Six, ', Susan Elizabeth Phillips’s', Dance Away with Me, ', or Nicholas Sparks’s novels.”', —, Publishers Weekly, '(starred review)', “A heartwarming read.”, —Historical Novel Society, “, The Singing Trees, 'is a beautifully crafted coming-of-age story set in working class Maine during the
B01N7JYUMN|From Garden To Grave (The Leafy Hollow Mysteries Book 1)|Kindle Edition|[  'Mystery, Thriller & Suspense']|Rickie Blair|https://m.media-amazon.com/images/I/51+QPMXXDdL._SY346_.jpg|"[Review, Praise for, From Garden To Grave, 'on Amazon:', '""This is the best cozy mystery I have read in a long time. Could not put it down.""', '""Did NOT see the ending coming!""', '""I laughed out loud like I haven\'t done for anyone but Janet Evanovich!""', '- ""What a great book. It had mystery and intrigue as well as a bit of potential romance and a whopper of an ending.""', '""Fascinating characters and a convoluted mystery kept me reading well past bedtime.""', '""It was truly a fun ride and I can\"
B07SFGLDJH|The Star and the Shamrock|Kindle Edition|[  Literature & Fiction]|Jean Grainger|https://m.media-amazon.com/images/I/51Qn3XRjN9L.jpg|[]
B00LPQQ9MG|The Third Target: A J. B. Collins Novel|Kindle Edition|[  Religion & Spirituality]|Joel C. Rosenberg|https://m.media-amazon.com/images/I/51MlNw2lRuL.jpg|[About the Author, Joel C. Rosenberg is the, New York Times, bestselling author of 12 novels—, 'The Last Jihad, The Last Days, The Ezekiel Option, The Copper Scroll, Dead Heat, The Twelfth Imam, The Tehran Initiative, Damascus Countdown, The Auschwitz Escape, The Third Target, The First Hostage', ', and', Without Warning, '—and five works of nonfiction. Joel\'s titles have sold nearly 3 million copies. Visit www.joelrosenberg.com.', --This text refers to an out of print or unavailable edition of
B00E1O63B6|Bridge to Haven: A Novel (A Riveting Historical Christian Fiction Romance Set in 1950s Hollywood)|Kindle Edition|[  Religion & Spirituality]|Francine Rivers|https://m.media-amazon.com/images/I/51gEk3QfJOL.jpg|"[Review, 'When I was first given a copy of ""Redeeming Love"" and was told I MUST read it, the rebellious side of me tried not to (I wasn\'t a fan of Christian fiction). But I was soon gripped by the tale of undeserved love and grace that the re-telling of the story of Hosea and Gomer revealed. And the same has been true for every other Francine Rivers book I have devoured since.I must say Francine has done it again. I am always totally blown away by the worlds that her huge novels create. Each on"
B01N2PK5WF|A Trace of Death (A Keri Locke Mystery--Book #1)|Kindle Edition|[  'Mystery, Thriller & Suspense']|Blake Pierce|https://m.media-amazon.com/images/I/41IatZgw3hL.jpg|"[Review, '""A dynamic story line that grips from the first chapter and doesn\'t let go.""--Midwest Book Review, Diane Donovan (regarding Once Gone)""A masterpiece of thriller and mystery! The author did a magnificent job developing characters with a psychological side that is so well described that we feel inside their minds, follow their fears and cheer for their success. The plot is very intelligent and will keep you entertained throughout the book. Full of twists, this book will keep you awake u"
B07R2L2SNN|The Boy, the Mole, the Fox and the Horse|Kindle Edition|[  Politics & Social Sciences]|Charlie Mackesy|https://m.media-amazon.com/images/I/418D9yYGB3L.jpg|[Review, '\'\'A surprise bestseller about kindness and vulnerability is bringing people together.\'\' --', Washington Post, '\'\'Charlie Mackesy\'s mesmerizing debut combines the simplicity of', '\'The Giving Tree\'', ', magic of', '\'The Velveteen Rabbit\'', and the curiosity of, '\'Paddington.\'', '\'\' --', 'Elisabeth Egan,', New York Times, --This text refers to the, audioCD, edition., About the Author, Charlie Mackesy, was born during a snowy winter in Northumberland. He has been a cartooni
B00NAGE09S|Take Down (Billy Cunningham Book 1)|Kindle Edition|[  Literature & Fiction]|Jim Swain|https://m.media-amazon.com/images/I/51hW-LLbYdL.jpg|[Review, “No one in the world does this stuff better than Jim Swain. No one knows it better or writes it better. Satisfaction guaranteed.”, —Lee Child, '“James Swain is one of my favorites. His books never fail to entertain, teach, and surprise.', Take Down, 'is his best yet, with his knowledge and experience dripping off of every page, and a character like Billy Cunningham to lead the way. Great stuff.”', —Michael Connelly, '“Nobody knows the dazzling reality of cons and capers in Las Vegas bet
B00AN86JZ4|Gulp: Adventures on the Alimentary Canal|1st Edition, Kindle Edition|[  Medicine & Health Sciences]|Mary Roach|https://m.media-amazon.com/images/I/41160-6c4kL.jpg|[Amazon.com Review, 'An Amazon Best Book of the Month, April 2013', ': Mary Roach’s investigations into weird body science were inspired by a plastic torso with removable organs in her fifth-grade class, “the point at which curiosity began to push aside disgust or fear or whatever it is that so reliably deflects mind from body.” Since then, she’s investigated death (', Stiff, '), sex (', Bonk, '), life after death (', Spooked, '), and life in zero-gravity (', Packing for Mars, '). Now, she cruis
B00FX7REI6|The Collector|Kindle Edition|[  Literature & Fiction]|Nora Roberts|https://m.media-amazon.com/images/I/51YKLpshlCL.jpg|[Review, “Roberts is performing at the top of her literary game…An addictive blend of sleek suspense and sophisticated romance that would make Hitchcock proud.”—, Booklist, '(starred review)  “An engrossing tale of love, family, and the lengths some will go to possess that which they desire the most.”—Wit and Sin “A pair of strong, commitment-averse protagonists, vividly drawn villains—a classy, stunningly beautiful, sociopathic assassin and a soulless recluse, in particular—an abundance of Fabe
