user_id,categories,top_books
AH2YDB552GY7X74ZRMWDNFN765QA,[  Literature & Fiction],"B08QGLNSFK,B07DMZ5YR9,B08T6XN4FP"
AH2YHBWIWBNKY222EFKFQEFKECBQ,[  Literature & Fiction],"B06XBTFR8V,B01IPYQHH2,B01GGL89P4"
AH2ZBMBMGTGDNEFSFE5UPXAH7KCA,[  Literature & Fiction],"B078GD3DRG,B08FZNYQJC,B00LD1OHE0"
AH32YEBAAXOZP2GCW4YCBTWL6O4Q,[  Literature & Fiction],"B07K6G7QBR,B072F14H1Z,B01LOX4U9I"
AH33FGI3IK2QUC774NP2WC2D55RA,[  Literature & Fiction],"B07PK1ZF4K,B0B6SZZDTP,B09N3GPL9C"
AH353JLMMZIGARXBE5K3AZ5H4EOQ,[  Literature & Fiction],"B00JTA9Z7G,B078GD3DRG,B01M14UN1J"
AH3BKZYU7P2DS4XTRSKQ4I3ZJLZQ,[  Literature & Fiction],"B078X9D4H5,B07MV8SWZF,B07LGD67ZZ"
AH3DQATQ4GGYD5XXP63Y4M4HUF4Q,[  Literature & Fiction],"B07G76M5LD,B07BDKJVWS,B074H8NFDF"
AH3DSXYQ6SP5BP42HD6Q452JW7UQ,[  Literature & Fiction],"B09ZB5FLZ4,B00QXUN5Y4,B0BHXK5WC3"
AH3DVENCXGYVWL447UXPSY6BCXLQ,[  Literature & Fiction],"B00ET9VIA4,B002Z7G0QO,B00J2HFRPA"
AH3GAMADUDWHSB7S42DF5BZHHYOA,[  Literature & Fiction],"B01KZOA32U,B07282K7L7,B0874463D9"
AH3GMKYLHFKR4UYXT5IFTRKUBKKA,[  Literature & Fiction],"B09LCBWNT7,B08M6791DZ,B09K7J47Y8"
AH3GTNS2YE6CTBXG4CESET7IBUDQ,[  Literature & Fiction],"B005S65704,B07Y22KM21,B07GMS9JXT"
AH3J63BUBAUAJQDHPWHCRMLTZ2CQ,[  Literature & Fiction],"B0BBL2ZW73,B08X472VK3,B07QNKVR3N"
AH3JSVJ73BVEMZ2YEP6KG6LMWSYQ,[  Literature & Fiction],"B00MT2ER4M,B07G8NTJVP,B00UKB8PYW"
AH3KOVKRR42LN5TBRGVD63IOUIRQ,[  Literature & Fiction],"B00YM34WM8,B08DQLQDBF,B08TVFZ44W"
AH3KRRKX7GD7SUQFANHN5ADXFIXQ,[  Literature & Fiction],"B098PW8NP8,B0925DXNV1,B08RD9LWNT"
AH3KTRUURYKUVNIWFIZWL63ATR6Q,[  Literature & Fiction],"B084VTC2P3,B074S38GG1,B0BPN6QR9H"
AH3P2IPGR4NZRMCABXB4G6NTH6FA,[  Literature & Fiction],"B09DYFQPNX,B09MQ4V4G5,B089XYQ8SH"
AH3PFHX6GWG4326IKH6BNQQ3ROVQ,[  Literature & Fiction],"B09TWSRMCB,B09NGQ7BJ5,B07YBTCMPH"
AH3PUIOTLQV2LUYZIABNFQRB7YZQ,[  Literature & Fiction],"B07NVD1276,B07TTJ5F7V,B07PCPYWMV"
AH3PYEN5DWPX3V2DVNUC7G7BEIMA,[  Teen & Young Adult],"B086HNCGBM,B08NS24X2T,B01LOWN78Y"
AH3SHYSO4KNDVPQHV5UAOO3LVPCQ,[  Literature & Fiction],"B00SI02CV4,B08X42T3VR,B00TM5JSR0"
AH3SNJ3MBESANZK3OUZK2JLJJDVQ,"[  'Mystery, Thriller & Suspense']","B00738TGPC,B00A9L3E62,B0081MW9LM"
AH3TD7O4XSKTNJKCL5ZUHNJQC6SQ,[  Literature & Fiction],"B009K8RHNQ,B01G1K1RTA,B00IO3TZ6U"
AH3UT45ZMSFAEBDRHS3LLN4LGDCA,[  Literature & Fiction],"B01MFGX5GI,B01MR4XQL6,B073BVCHKG"
AH46GTMXW6KZVW4SNIOQGSWW5VZQ,[  Literature & Fiction],"B089SQN5WQ,B082WW397G,B088FF4S7Q"
AH4A52MQIBOWYRT5L4AZFCJAZ5UA,[  Literature & Fiction],"B01LB4O01I,B006YYOJ1W,B007MDK4RC"
AH4APNZQCOJ4ND4JGTQSTHEWIFQA,[  Literature & Fiction],"B09BTQ9HW6,B09P2M6S2X,B09QD52KWF"
AH4D2C5MFO5L7DDVKI73IYH2IZSA,[  Literature & Fiction],"B09C6LW4XW,B08VJ6XH7Y,B07PRXT94R"
AH4FAQBR4OUOQ455Z527KUIFFHFA,[  Literature & Fiction],"B012W7BC3M,B009NG2DHA,B076BGDMK9"
AH4GOGT45RSSWUGOEBUY5S3NLOGA,[  Literature & Fiction],"B07PCR7SYF,B01N7QM9AU,B076V125RV"
AH4H6VIKONUMJ67J62HYOWIGJGMQ,[  Literature & Fiction],"B09BNH4TLW,B09RWNTLMR,B098PW8NP8"
AH4IN2NCFVDULJHFEMYRSYDYHGJA,[  Literature & Fiction],"B082LNTGYP,B082SKTFP5,B087BGVNRP"
AH4LL3UE6M2YZGELY2XTFIIRKJUQ,[  Literature & Fiction],"B00ATRCQV0,B0092PUTZK,B008Y405NG"
AH4OW6OSATVBFQ7RYDGMHWEJTL7A,[  Literature & Fiction],"B009NY3HSG,B00DMCV7WS,B078TZCYF5"
AH4PD33XUHAZEUKI5OPGGFAQVNZQ,[  Literature & Fiction],"B08SBMCSQQ,B085BVSXS9,B072LD57FC"
AH4QEHRC3AX7HZXMAMTT5SE3T3IQ,[  Literature & Fiction],"B013FS57P6,B00MJB2ZEW,B00MQB7F4U"
AH4V54RNANTEHK2T4Z4MPU6CEBVA,[  Literature & Fiction],"B08RS5JH69,B08QQZQTVM,B07Y22KM21"
AH4YO4JI3QOQGLVLBEFBRUXIHA4Q,[  Literature & Fiction],"B00JT1HP5Y,B01M9AQIEG,B004FV58Z2"
AH4ZYQRXHPXSBYDUCZE27TISKJXQ,[  Literature & Fiction],"B012W7BC3M,B004P8JPS6,B07Y31HNWR"
AH52A4VLNQK5O6SSBNNKZ4QXBO7A,[  Literature & Fiction],"B0833JCPH5,B09CGBK7FY,B08RS5JH69"
AH53F6EZRCQB7RGUE2XJ2VXTZ2XA,[  Literature & Fiction],"B087132HDL,B07Y31HNWR,B009FBK5CI"
AH55WF2D3BWQWY3AEXUSWN2UVD7Q,[  Literature & Fiction],"B074QNLKP9,B01B6E6OKI,B00K6NJZZ2"
AH567I2IMM76K5D5NX7TNEVEQFTQ,[  Literature & Fiction],"B088JXXW67,B086SWHM6F,B00NVLNZ8Y"
AH5BTU537HRV4WCY6BIBIDDM2KGQ,[  Literature & Fiction],"B09QD52KWF,B084357H23,B07VM4P33M"
AH5BV246ADZG2K55II6VQ4WG7MUQ,[  Literature & Fiction],"B09TWSRMCB,B01MTXL14F,B01LQ64660"
AH5GTXATL7WHGRLAMCMHLDERAEAQ,[  Literature & Fiction],"B08V48WFCT,B08HY4KKB5,B00HDMMISA"
AH5H2GLTYV3IZM7XXNTOLP6UJZCQ,[  Literature & Fiction],"B01N6HKIN8,B01N7VKP78,B071G5W8HC"
AH5HZQ5D5HAT5WMRR5AFG25LFSOA,[  Literature & Fiction],"B01C37XEOQ,B017182AQU,B00HNLCS1I"
AH5JAIGUCANQ7TZENRTLSO74QQXQ,[  Literature & Fiction],"B019OYETT0,B008J2KT1G,B00YYAMP4G"
AH5JPTSW5IJCLO6PJNL5EFO3YXHA,"[  'Mystery, Thriller & Suspense']","B0055UZO9M,B00DGVFUJG,B01M3RMQMG"
AH5KMNAVWFIIH52QXIFCH74ZFLGQ,[  Literature & Fiction],"B08JLY3X17,B07VQS3HHC,B07NVD1276"
AH5L73VNKUFLJQT2ML3FZCEM6IRA,[  Literature & Fiction],"B0976V6YSL,B01825C598,B08NHH139J"
AH5LRTAYSXD3GJK6OQ5WPVADOH3Q,[  Literature & Fiction],"B01CDDTGRY,B00WW5LL8G,B00HB62MC0"
AH5S33ZXLGKSZLMT5YJHAPNR5GFA,[  Literature & Fiction],"B09TNQKGXY,B09LXJ1F9Y,B08VH1C4Q5"
AH5UN7PBW3A2V5BXUSCZLM4ZQTFQ,[  Literature & Fiction],"B07X3NMHXJ,B08LD2HT9F,B000FBFMB6"
AH5VB4ZBARTKJPZDV5Z5WU7GK25A,"[  'Mystery, Thriller & Suspense']","B00NQBXS6I,B01991O5UG,B00BVFM04C"
AH5VIKJPDGZBPL2TTITPCKJHEVCQ,[  Literature & Fiction],"B07ZYPBYWL,B0834V66Z9,B08LD2HT9F"
AH5XNBII3O4KGV4ZOKJCRV7HFJYA,[  Literature & Fiction],"B09CNDV984,B0788R7HM3,B07L2QR5WD"
AH62R3I24L6Q6PY6EGZF2GB3YIEA,[  Literature & Fiction],"B089SQN5WQ,B09TCFTSPH,B088FF4S7Q"
AH6A2YDX2HWSKN7IBLH5NBHVMM2A,[  Literature & Fiction],"B07QJD3B7S,B09QKSLPN9,B00RPSQAG8"
AH6D3UIGFHSFZVMCBSTSQ6MJSR2Q,[  Literature & Fiction],"B00DQGMT6S,B00HCQN8HC,B00DQ0ZS4E"
AH6FMAPJBKPIUZI5R3F5QT5DLYTA,[  Literature & Fiction],"B07WJF5FHQ,B07H3F942S,B07H78JKKH"
AH6GESPCHAKUZSSSBCMCUO4U4AOQ,[  Literature & Fiction],"B001GUXJSI,B08BZ9WSPC,B085C6J29D"
AH6JMVJUPKFNC25N6AQI7RFYHZPQ,[  Literature & Fiction],"B0BHXK5WC3,B09WRPWY7S,B09PNM8FFN"
AH6KVLAGETW3NFQN3GNQKXVXEGBQ,[  Literature & Fiction],"B0841P328G,B01M2BPO4O,B076V125RV"
AH6LGUOFUL4OPH2EZGEYYZX2GN4A,[  Literature & Fiction],"B013Q3P5DE,B013TOAL3E,B0792BVBGG"
AH6OKSMTE2UWCNGEQQA733IPXBZA,[  Literature & Fiction],"B00KMDDDMM,B00MSYVHE4,B007V8RAKW"
AH6ONMQ5LPIXRET3TCPWLONLU7RA,[  Literature & Fiction],"B092RXXJDM,B09G6DMDVR,B08MZPFY3J"
AH6QFLGTZUWMNELVVPEQMFYXCCCA,[  Literature & Fiction],"B07B2VX1LR,B010FS494E,B01EF02ZUS"
AH6QIOWPXOIP6KIG5QUQUYS3MLPA,[  Literature & Fiction],"B087ZXSPGJ,B07R2L2SNN,B07BB5PSJF"
AH6R4YTUPT7ZITLQNMZKIGRPYA7Q,[  Literature & Fiction],"B0BB64ZRMW,B0BCWZHGW6,B0BJZ8VZXH"
AH723IXHX46FMAN6MXKX7HD6KTGA,[  Literature & Fiction],"B076CJVFKF,B01LWLCARU,B07F6CHPNX"
AH72BB4NUYYTCP4NNTNJK5JAPVTA,[  Literature & Fiction],"B00Z2BXCXE,B07JY7ZVBZ,B06Y5PSTB5"
AH75FWUGZWDA4LRU4P5M3XGMX52A,[  Literature & Fiction],"B07BLM6MBR,B0176M3U10,B01FTEWIBK"
AH764T7NMM35I7PBA3IUQFN4YQDQ,[  Literature & Fiction],"B01BS7P3BE,B07NYFXV9W,B00J1UOR68"
AH7BC4R5DVHK5S4PTU2GJEHZMA7A,[  Literature & Fiction],"B00NVLNZ8Y,B0166ISAS8,B01CDDTGRY"
AH7CYULYU46WAIGMDQOD426LDYNA,[  Literature & Fiction],"B07KPFLD6Q,B0744BM54M,B0058UXHHK"
AH7FI53SJKTVIO23VF3ZO3NYSFUQ,[  Literature & Fiction],"B07D8P8DS7,B077F4WZZY,B071RNYMNM"
AH7GZE76DT6AUWPTHCM4HFNOCP7A,[  Literature & Fiction],"B09G6DMDVR,B09DYFQPNX,B00V1YIYG6"
AH7HHUKRJ7WNMUPIUYO5XMLJRIAQ,[  Literature & Fiction],"B0BB52CCND,B098PW8NP8,B07D2BJ2JQ"
AH7NX2LRSVHKJQ6736FNPPIS7JKQ,[  Literature & Fiction],"B003R0LBVC,B00N2VQW2Y,B09Q83PG3N"
AH7OUXC7ONFKAAV7CKVA2APYSSQQ,[  Literature & Fiction],"B07WJF5FHQ,B07R9PNH9F,B07PBRD7BM"
AH7QJMLIUO7CADY7LFGWFOCD3ZBQ,[  Literature & Fiction],"B09DYFQPNX,B012W7BC3M,B009WJWD2S"
AH7R6JRG53STGXI6CIL424OGRD2A,[  Literature & Fiction],"B0BSG1XDTR,B08LD2HT9F,B013WTKGZE"
AH7RKFMKMBIZZNOF3NWOEWYJ5SLA,[  Literature & Fiction],"B09WRPWY7S,B09T2PCLW8,B09PNM8FFN"
AH7RNLWO62II6YCVYRZIZIZKLNFA,[  Literature & Fiction],"B01LB4O01I,B08XVT2FKW,B07NVD1276"
AH7WD3B5GVQW2KKGXKDOKOZTNYHA,[  Literature & Fiction],"B00A9V5YN8,B000FC130E,B002Z13UGS"
AH7XITSKEPL5CXVTYWUS2OB5YBGA,[  Literature & Fiction],"B0762HY74M,B092RXXJDM,B00NAJZDIM"
AHA2NT3N2IC7AGNLIQLKNQOULVEQ,[  Literature & Fiction],"B07BLJYCY3,B004R1Q6B0,B004PLNIFE"
AHA3GJQAVGTBPXNBAY2OOIRURE6Q,[  Literature & Fiction],"B01N5BW2N5,B01BJSRSF6,B017G7JXNE"
AHA3MGWBE4P7L6DB6YMLIKGXCEKQ,[  Literature & Fiction],"B00I765ZEU,B00FAXJHCY,B003P2WO5E"
AHA6WCFDXWCKZIC743NLP7RYMQWQ,[  Literature & Fiction],"B079JQDJB5,B08ZCM38MB,B00CYPL01M"
AHABWOELQUJHACKDPUEIMGXP42UA,[  Literature & Fiction],"B006IE814O,B00OTNSM4U,B00BAXFHWM"
AHAEBJJ4LEZHWJVW2ACYY3Z7NOOA,[  Literature & Fiction],"B07QQLCZY1,B00SI02CV4,B00FPXIFGS"
AHAEZBWHQ62ZL5IZGC3UNYAI34IQ,[  Literature & Fiction],"B08818YQB5,B07N4F5R2S,B07FVK3HGQ"
AHAIEQO5OVKOLIXLB6CLVVLY7T5A,[  Science Fiction & Fantasy],"B094JM3PDB,B07PSFHQPG,B0865326GF"
AHAJOUWL2VWSEJ2WEMWIOGWFKCAQ,[  Literature & Fiction],"B01N2LPJ9Z,B07H3F942S,B076CJX3YN"
AHAL4IKKC7QCQ5RLGG7UOQ2TUPLQ,"[  'Mystery, Thriller & Suspense']","B00G29VYKS,B00IXX4L3I,B00G29VYKS"
AHAM26TXA5X3TM4I3DFNWXH45CSQ,[  Science Fiction & Fantasy],"B07BJLB5LY,B077WXP3KG,B01KT7YTXW"
AHAM6HOQIDWAJCDPTBLVBCIARJBA,[  Literature & Fiction],"B08R8M1L72,B07JZ3G2WQ,B00JD3ZL9U"
AHAMHLUWZTVCHUQLQNDZZAAX4KGA,[  Literature & Fiction],"B09J8JSJL5,B08M6791DZ,B079ZYWJJ8"
AHAOHXR3KN75RFOR3EARCJZ4UWTQ,[  Literature & Fiction],"B09PMZ93DT,B084M663VB,B08LDXJC6N"
AHAOIGCFUTUEHW7X3HYZFN3S2IRA,[  Science Fiction & Fantasy],"B0194UEDC2,B01NBWXMP9,B0147R0CJA"
AHAPGTS3N64D4D4IEWVCJALBIF7Q,[  Literature & Fiction],"B005NIY0ZK,B00MG0RSMA,B006MN8HVS"
AHAR2ITQ3O2FJJDLIORAQ226KZHQ,[  Literature & Fiction],"B08FHBV4ZX,B09BNH4TLW,B003H4I46I"
AHAR2YSTNGRIJYEQBVS7W67JYS5A,[  Literature & Fiction],"B01EXMWQRK,B006VRXR42,B00AR5HWXQ"
AHAR7L44PJ35QJ7BHBSGZIGM2SAA,[  Science Fiction & Fantasy],"B07D3MYLKB,B09DTD6T14,B083YYT6GD"
AHATLHDOVX34R7R5SMK4M6UPCQFQ,[  Literature & Fiction],"B003K16PXC,B07QPHT8CB,B085BVSXS9"
AHAU3KBDHHYSI3G6BBNYPL6GWU4A,[  Literature & Fiction],"B01N1UN91W,B01HIHWU6E,B00VX372UE"
AHAUOSQFYZOROVVKI3NHJJI4XI3A,[  Literature & Fiction],"B07D1VP8TM,B01AHKXIB0,B00EZGN2VO"
AHAWCQKH4273ZSDNAUEY2PA46QNA,[  Literature & Fiction],"B004J4WLB4,B001NLKXK2,B004J4WKXS"
AHAWISM2XIU7M5XFPL3FV2EFSVTA,[  Literature & Fiction],"B078L6GCP3,B075FL22C9,B01MU7ZZJV"
AHAWSJLFUMISVQN4OACRO3AYXY3Q,"[  'Mystery, Thriller & Suspense']","B098NHZPWY,B085DQTY3P,B008FBXF4E"
AHAYBIKIK2T5X2DYFA76JDACMN3Q,[  Literature & Fiction],"B08MZSNWMZ,B07D4LNH9M,B08HXZ4P35"
AHAZVZACIQI6GND3JTWQ3NMWMWYQ,"[  'Mystery, Thriller & Suspense']","B00U6XPLTG,B07GX3BR7P,B009VPQW7K"
AHB5RMITFX2AAXK575WFKOCIM25Q,[  Literature & Fiction],"B093DQNY17,B09P2M6S2X,B09PNM8FFN"
AHB5USJ5J3KKUFYLQBYDFVGYZI7Q,[  Teen & Young Adult],"B01M0XHNFX,B005IQZB14,B003F3FJQO"
AHB6AGGPFZLKIA2HPZUHSYHSUYRQ,[  Literature & Fiction],"B08RS5JH69,B07SH5V2NB,B08LD2HT9F"
AHB6G2CKXFTG6GVUTM2RAHH7KMTQ,[  Literature & Fiction],"B0782X9PFP,B014DUR7L2,B00AP2VQEM"
AHB7LEHPUL6IWQX4EOSFXHNIMDMQ,[  Literature & Fiction],"B01INPHV32,B01BDVAX6K,B000FBJDF2"
AHBBH5BJW4O3NXUC7CVSCZCI2BAQ,[  Literature & Fiction],"B00ANAE6PM,B096RXSMX8,B07TCYXBGN"
AHBCLW6T2ALJR2HLXXMSKFGAWWRA,[  Literature & Fiction],"B09TWSRMCB,B08G1D6PKK,B07R5WYWRK"
AHBEVELXN7BJS3SJOMK7MI6LIPKA,[  Literature & Fiction],"B09J8JSJL5,B08LD2HT9F,B09LXJ1F9Y"
AHBFZHSQRR6XMQK5XHMOAWTQ3EOQ,[  Literature & Fiction],"B00TM5JSR0,B00O1BU7AW,B00JHVD4N8"
AHBG4RG2QETGM66H2N5HKWC7RX5Q,[  Literature & Fiction],"B0047DX080,B00JLW1E1W,B009NNL8EC"
AHBHRDWYELVVRIFRYXGLSOROWFBA,[  Literature & Fiction],"B01MEEWFIC,B08MZSNWMZ,B07656QX9K"
AHBI3SNA3EKALRT4WBHFOA25RGKA,[  Literature & Fiction],"B07PP9N4D8,B07JYDD9WH,B00W0EQCC4"
AHBLKZYQXT5HHLGM2XXQHVXQR45Q,[  Literature & Fiction],"B085S1HH1M,B00DB91JQQ,B00R5JO0W8"
AHBMJMJGBS7S6JIVOQHBFLKBJLNA,[  Literature & Fiction],"B00NEDGH5C,B00N7TDP8K,B00CATSONE"
AHBMNTDDSV57IQSWOFTXM7UCPWXQ,[  Literature & Fiction],"B013Q3P5DE,B00IR4J6RY,B00MY8JUD4"
AHBOTPDMXVKH5YIWMQM7PKVNQLQQ,[  Literature & Fiction],"B0036S4CPW,B00BABT9UU,B00OYAG0AG"
AHBRX4QEUMUQG77A3PANLG6Q456Q,[  Literature & Fiction],"B00MRAZIIA,B00BWQW73E,B00T6MDXA2"
AHBUNRBZ242YFDJQGJTDLYBAYKKA,"[  'Mystery, Thriller & Suspense']","B000OIZTAO,B00BRKI5UO,B072F822HJ"
AHBWDIEHCDODZYGX4VKNBI54A7XA,[  Literature & Fiction],"B09Q7XH3N8,B09CNFRZDC,B0925DXNV1"
AHBWIO7ZQ2ZSPCSCCFOHNRSN7QMQ,"[  'Mystery, Thriller & Suspense']","B07VKDTGML,B06W2H7XVT,B071WKLCXH"
AHBWS2EBV4JVHVB74J6PT54LEYSQ,[  Literature & Fiction],"B00C5QA94O,B00HDMMISA,B004J4WKTW"
AHBXNR4CFFV3KVLHP2ZQPQTIMQMQ,[  Literature & Fiction],"B08HY4KKB5,B08CMS48FT,B01ARRWOOU"
AHBZME7CJJE2GZVW45R5C55PEZTQ,[  Literature & Fiction],"B08G1D6PKK,B07XZ8DTGH,B07NVD1276"
AHC3ZZV6CAKWNVXZZCYR5EQEYPTQ,[  Literature & Fiction],"B09RWNTLMR,B06WP486XH,B00R04MDAE"
AHC4E4VJPK42DNSC7Q3B5EGHOMBQ,[  Literature & Fiction],"B07C8G8XT9,B01MU83579,B08VH1C4Q5"
AHC54ARC2WZHEDRLN7AP5V7HDORA,[  Literature & Fiction],"B0BSG1XDTR,B0BB64ZRMW,B0BHXK5WC3"
AHC6DWAVLH4BQRE5H4KLCVXVEVZA,[  Literature & Fiction],"B014FVO6LS,B005R21RIK,B00FMF21QO"
AHCDCISCCVVKZTY6GRKFZQ3U2WHA,[  Literature & Fiction],"B072LD57FC,B073YTMMQS,B003P9VZF2"
AHCFUZ6JL2NDYZTBWLSEWIRL6M3A,[  Literature & Fiction],"B07MV8SWZF,B01EF02ZUS,B073TTB3LJ"
AHCHSRH2K3CZKMIYGWKLXCABU2DQ,[  Science Fiction & Fantasy],"B016UE6KTO,B0180T0IUY,B0047Y171G"
AHCIBXBMF6RKLVBFF3NKC3WPCZFA,[  Literature & Fiction],"B004TS1MGK,B00LA2QDBM,B00TEFTA6M"
AHCILQREIWXRUBSX6XUUTTDCVZ2Q,[  Literature & Fiction],"B08RYQDKP2,B098NHZPWY,B093F7SP44"
AHCJDOVAFGCPO6YUGCWTY2U26SVA,[  Literature & Fiction],"B004XFZ8X2,B004J4WKTW,B00EMXBDMA"
AHCKNHTPN3WYXH3TXSHIRHZ3A37Q,[  Literature & Fiction],"B08V48WFCT,B07YN9YNP9,B07QQLCZY1"
AHCMLB7IAAM4QG7FRCMN3SUM7LFQ,"[  'Mystery, Thriller & Suspense']","B0841NPVX5,B08R2JZJM6,B0841FHN4C"
AHCOX3JJFU3KGLLGSLVTLSEGLHUA,[  Literature & Fiction],"B081Y47NRW,B07J489X7H,B07RJQQB2Y"
AHCRLE7WJ3E3JATWRCGAD73FGRPA,[  Literature & Fiction],"B08HXZ4P35,B07YKTKHWB,B012W7BC3M"
AHCS74WXN77DZX4CC3RO7NQYKG6A,[  Literature & Fiction],"B09BTQ9HW6,B09HLCTYZ8,B08CHNCDN5"
AHCUVZD4QMMOHKNOTEV2YK3YQZOQ,[  Literature & Fiction],"B082SKTFP5,B079R8DY6F,B01M34RQKI"
AHCVPNUTMTBGWFZU5TK4QFKDSF3Q,[  Literature & Fiction],"B0BB52CCND,B08B7YXJH7,B092RXXJDM"
AHCWKZ5DQTWIDAZCVTKZH7P7KSKQ,[  Literature & Fiction],"B01MCV02X1,B01FWPZQRY,B00HNLCS1I"
AHCXXHULGR2ZB6NKZPT7BYRMJA7A,[  Literature & Fiction],"B00KQY2EC2,B00NVLNZ8Y,B076BGDMK9"
AHD65U5B5W7JMYHLMB4WDLA6S2BQ,"[  'Mystery, Thriller & Suspense']","B012JKJT2S,B075QP4H2N,B01K29O0WC"
AHD6PABLRSHUHFB7AEWRSBUY4UDA,[  Literature & Fiction],"B07JYDD9WH,B00CQZ6EKW,B073Z34KFJ"
AHDBKQ5WTKD4UDVH5TYHP5R2TRVA,[  Literature & Fiction],"B0711B67D3,B0099TF3RI,B07JZ3G2WQ"
AHDD22PVJIVD23U7XD3JBQFX3BTQ,[  Literature & Fiction],"B07QBLNPR2,B07PK1ZF4K,B07B2JQHH8"
AHDDGDYLGBLC65MGJC2XFMHVMWZA,[  Literature & Fiction],"B0BB52CCND,B08RD9LWNT,B07DN155VV"
AHDFNWDZXNKAYS36XM3QLGPD6ODQ,[  Literature & Fiction],"B09TWSRMCB,B096RXSMX8,B09GFD7XCX"
AHDFYA5HY33H6OCZWX3MRY2FVQZA,[  Literature & Fiction],"B07Y22KM21,B082SX9CXQ,B0788R7HM3"
AHDFZX7NYTO7XY35VCANLRWLGTDA,[  Literature & Fiction],"B017SCQLEG,B00T6MDXA2,B00I7VVZAI"
AHDGIJ7MKW2MBAUDCQDXHTPSEYYQ,[  Literature & Fiction],"B07N943MFX,B008J2G5Y6,B004VMV412"
AHDJIXYQDMJ2APKUEGQ6NC6ESRGA,[  Literature & Fiction],"B0BCWZHGW6,B0BSG1XDTR,B0BJZ8VZXH"
AHDK3ZIO557MDHCEVCABASMNJBRA,[  Literature & Fiction],"B089XYQ8SH,B07MV8SWZF,B01LYE4TQ9"
AHDKDWDMD5H425SA3HCTTS4SDTIQ,[  Literature & Fiction],"B007MB5OCE,B07B89ZBZC,B093F7SP44"
AHDLOJJL6DYJH5ORKS3PEB25BFPQ,[  Literature & Fiction],"B08WN6T9BJ,B08MVFN19Z,B08F967LR3"
AHDMS3UCNFXQWXTJHOTBXQXLBL4Q,[  Literature & Fiction],"B07NTMH6DR,B079DVSPLR,B006IE2IO8"
AHDNJAL3PXRRHK7RBKKOHY4V7OAQ,[  Literature & Fiction],"B09G6DMDVR,B07NKP3JL4,B0085W00M8"
AHDOR7JXUMGVUAHKMFFRFCYPEU4A,[  Literature & Fiction],"B0101EUY1O,B08HQPDCNV,B079JQ29M5"
AHDQKJEUGGIKNWWE7DCRHYFHXU5Q,[  Literature & Fiction],"B08SBMCSQQ,B001QEAQQW,B084FLW5KM"
AHDQTLHWO5K537EF3L5GC5S4JEKA,[  Literature & Fiction],"B09JPJ833S,B07NVD1276,B00LD1OITO"
AHDRAIVSRVCNMNPDL26NUOSNJ55A,[  Literature & Fiction],"B00Y6RB46W,B000FC2L1O,B007MDK4RC"
AHDTLPB5R5OKU2S5YYH6COW5NBZA,[  Literature & Fiction],"B09CNDV984,B08R2KLCXH,B08FGVFNP7"
AHDVQOZUEENOCYDSYW53CYOTP5CQ,[  Literature & Fiction],"B09J8JSJL5,B00BC25992,B07WQHHQGM"
AHDZAKQG5UZPJOOMFIZXHBAPHPUQ,[  Literature & Fiction],"B08FHBV4ZX,B00DA9PX0A,B013F9NVY4"
AHE4UEAEQQKOQSNHIAVQWCUFDVWA,[  Literature & Fiction],"B08FHBV4ZX,B084M663VB,B009ZC6666"
AHE5LK3JEDMLRWEPDEWPWUZQJH3Q,[  Literature & Fiction],"B0101EUY1O,B005R21RIK,B079318YMX"
AHE5LOUQ4BLTQWVDG4FO3Y3KSPVA,[  Literature & Fiction],"B09G6DMDVR,B07XZ8DTGH,B00CYPL01M"
AHE5QEC5ITOUT77GQE6GMC4CUWFQ,[  Literature & Fiction],"B0BG92Z2G2,B09G9VJTKT,B08T6XN4FP"
AHE6AJCHNEOFWLSYGJIMPO3YWANA,[  Literature & Fiction],"B0BBL2ZW73,B085BWPVFC,B08NP5273Y"
AHE6CJ6OXZMCTEJDSGS2SGONRW5Q,[  Literature & Fiction],"B074CJ19NJ,B0788R7HM3,B00P9QXW1E"
AHE7LDKDYISJORUPWGC5TT5H2GKA,[  Literature & Fiction],"B07P92TDXQ,B08LDY1MKW,B00FPQA7O8"
AHE7X3NM27ZWFTTCDCMMLTJZJ4MQ,[  Literature & Fiction],"B06W2J89PV,B01MU7ZZJV,B00AN86JZ4"
AHEAG3GHYKOYD4KPD3MPGYE3S2DA,[  Literature & Fiction],"B01FSK7IWO,B078X9D4H5,B01DNJMOBM"
AHEAWTKDIPXKK7DM3BPDENACDCIA,[  Romance],"B0BCWZHGW6,B09NGPJ36S,B096BKV268"
AHEBJ5HU5XFVKHIUA3FLGMOPHOLA,[  Literature & Fiction],"B08W5B1PPR,B08G1FSK7B,B0881H739W"
AHEC5YHOSCBWABRLMPAZFNA74KPQ,[  Literature & Fiction],"B07DMZ5YR9,B085BVSXS9,B000W9399S"
AHEEWYUFWGBYYHOD5CSDNNOFG6PA,[  Science Fiction & Fantasy],"B08TLR3HCT,B08FHBVF9P,B0865326GF"
AHEJNTJ4QV7NZAFIUNBYV6WXAPIA,[  Literature & Fiction],"B085BWPVFC,B07YBTCMPH,B00LA7EMS8"
AHEKNFYD76S3LFSWGJAQSQUPRQHA,[  Literature & Fiction],"B08HN77HSL,B096RXSMX8,B0976V6YSL"
AHEMPRGBAXL4QI7WKDOQC3N5367A,[  Literature & Fiction],"B003A022YO,B079TPGJJS,B004QX07EQ"
